seqnames	start	end	width	strand	V4	V5	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr17	40176605	40177788	1184	*	PEAK_000000004837	3.10361	Promoter (2-3kb)	17	40177594	40180149	2556	2	201181	uc031raj.1	2361	ENSG00000187595	ZNF385C	zinc finger protein 385C
chr17	40219113	40219830	718	*	PEAK_000000003826	3.23872	Distal Intergenic	17	40177594	40190044	12451	2	201181	uc021txr.1	-29069	ENSG00000187595	ZNF385C	zinc finger protein 385C
chr17	40253461	40253883	423	*	PEAK_000000008090	2.72576	3' UTR	17	40253422	40264295	10874	2	79132	uc002hyv.3	10412	ENSG00000108771	DHX58	DEXH-box helicase 58
chr17	40268819	40270908	2090	*	PEAK_000000009875	2.35942	Promoter (2-3kb)	17	40265129	40273382	8254	2	2648	uc002hyx.2	2474	ENSG00000108773	KAT2A	lysine acetyltransferase 2A
chr17	40314886	40315592	707	*	PEAK_000000008487	2.67498	Exon (uc002hzb.2/23415, exon 14 of 17)	17	40276994	40307062	30069	2	5878	uc002hyz.3	-7824	ENSG00000108774	RAB5C	RAB5C, member RAS oncogene family
chr17	40333309	40333751	443	*	PEAK_000000007225	2.83164	Promoter (<=1kb)	17	40308910	40333296	24387	2	23415	uc002hzb.2	-13	ENSG00000089558	KCNH4	potassium voltage-gated channel subfamily H member 4
chr17	40374089	40374560	472	*	PEAK_000000009975	2.26195	Intron (uc002hzh.3/6777, intron 14 of 18)	17	40341105	40346550	5446	2	84514	uc002hze.4	-27539	ENSG00000167925	GHDC	GH3 domain containing
chr17	40474373	40475341	969	*	PEAK_000000001850	3.60353	Exon (uc002hzk.1/6774, exon 19 of 24)	17	40458134	40460777	2644	1	6776	uc010cyd.1	16239	ENSG00000126561	STAT5A	signal transducer and activator of transcription 5A
chr17	40557833	40558490	658	*	PEAK_000000004981	3.08639	Intron (uc010wgi.2/284119, intron 1 of 2)	17	40554467	40575273	20807	2	284119	uc010wgi.2	16783	ENSG00000177469	PTRF	polymerase I and transcript release factor
chr17	40669351	40670104	754	*	PEAK_000000003128	3.34034	Promoter (2-3kb)	17	40672353	40674597	2245	1	535	uc002hzu.3	-2249	ENSG00000033627	ATP6V0A1	ATPase H+ transporting V0 subunit a1
chr17	40679100	40679890	791	*	PEAK_000000001950	3.57674	Distal Intergenic	17	40672353	40674597	2245	1	535	uc002hzu.3	6747	ENSG00000033627	ATP6V0A1	ATPase H+ transporting V0 subunit a1
chr17	40729722	40730907	1186	*	PEAK_000000004657	3.12731	Promoter (<=1kb)	17	40724328	40729734	5407	2	29893	uc002iaj.4	0	ENSG00000131470	PSMC3IP	PSMC3 interacting protein
chr17	40825807	40826300	494	*	PEAK_000000008941	2.61178	Promoter (1-2kb)	17	40819932	40828108	8177	2	79990	uc002iat.2	1808	ENSG00000068137	PLEKHH3	pleckstrin homology, MyTH4 and FERM domain containing H3
chr17	40831718	40833787	2070	*	PEAK_000000007351	2.81658	Promoter (<=1kb)	17	40831420	40833845	2426	2	2826	uc002iax.4	58	ENSG00000184451	CCR10	chemokine (C-C motif) receptor 10
chr17	40915222	40915903	682	*	PEAK_000000009789	2.41083	Promoter (1-2kb)	17	40913852	40915060	1209	1	10266	uc021txv.1	1370	ENSG00000131477	RAMP2	receptor (G protein-coupled) activity modifying protein 2
chr17	40970268	40972339	2072	*	PEAK_000000008960	2.60939	5' UTR	17	40962150	40976305	14156	2	8678	uc002ibo.3	3966	ENSG00000126581	BECN1	beclin 1, autophagy related
chr17	40976134	40976768	635	*	PEAK_000000006862	2.86926	Promoter (<=1kb)	17	40976443	40995777	19335	1	10197	uc002ibp.3	0	ENSG00000131467	PSME3	proteasome activator subunit 3
chr17	40995185	40995804	620	*	PEAK_000000007234	2.83111	Promoter (<=1kb)	17	40996609	41002724	6116	1	314	uc002ibt.3	-805	ENSG00000131480	AOC2	amine oxidase, copper containing 2
chr17	41081070	41081715	646	*	PEAK_000000009998	2.2189	Distal Intergenic	17	41052814	41066450	13637	1	2538	uc002icb.2	28256	ENSG00000131482	G6PC	glucose-6-phosphatase, catalytic subunit
chr17	41149738	41150477	740	*	PEAK_000000005206	3.05979	Promoter (<=1kb)	17	41150446	41154971	4526	1	6155	uc002icj.3	0	ENSG00000131469	RPL27	ribosomal protein L27
chr17	41176221	41176762	542	*	PEAK_000000007669	2.77658	Promoter (<=1kb)	17	41177258	41184058	6801	1	8153	uc002icn.3	-496	ENSG00000108830	RND2	Rho family GTPase 2
chr17	41386986	41387705	720	*	PEAK_000000001348	3.74039	Distal Intergenic	17	41373437	41381062	7626	2	100874261	uc031ras.1	-5924	ENSG00000236383	LINC00854	long intergenic non-protein coding RNA 854
chr17	41411424	41411886	463	*	PEAK_000000005012	3.08118	Distal Intergenic	17	41373437	41381062	7626	2	100874261	uc031ras.1	-30362	ENSG00000236383	LINC00854	long intergenic non-protein coding RNA 854
chr17	41416112	41416856	745	*	PEAK_000000001652	3.65305	Distal Intergenic	17	41373437	41381062	7626	2	100874261	uc031ras.1	-35050	ENSG00000236383	LINC00854	long intergenic non-protein coding RNA 854
chr17	41466411	41467134	724	*	PEAK_000000010003	2.20229	Promoter (<=1kb)	17	41447213	41466266	19054	2	100130581	uc010wib.1	-145	ENSG00000188825	LINC00910	long intergenic non-protein coding RNA 910
chr17	41471269	41471964	696	*	PEAK_000000008961	2.60892	Distal Intergenic	17	41476353	41478504	2152	1	379	uc002idt.3	-4389	ENSG00000175906	ARL4D	ADP ribosylation factor like GTPase 4D
chr17	41560448	41561607	1160	*	PEAK_000000000423	4.24042	Promoter (<=1kb)	17	41561334	41594690	33357	1	1659	uc010wif.1	0	ENSG00000067596	DHX8	DEAH-box helicase 8
chr17	41597791	41598309	519	*	PEAK_000000008128	2.7225	Exon (uc002idu.1/1659, exon 20 of 23)	17	41605211	41607803	2593	2	2118	uc002idv.4	9494	ENSG00000175832	ETV4	ETS variant 4
chr17	41653767	41654547	781	*	PEAK_000000001732	3.62992	Distal Intergenic	17	41605211	41623800	18590	2	2118	uc002idx.4	-29967	ENSG00000175832	ETV4	ETS variant 4
chr17	41751038	41751796	759	*	PEAK_000000002353	3.48804	Distal Intergenic	17	41717758	41739262	21505	2	4222	uc002ieb.3	-11776	ENSG00000005102	MEOX1	mesenchyme homeobox 1
chr17	41754967	41755813	847	*	PEAK_000000002597	3.43762	Distal Intergenic	17	41717758	41739262	21505	2	4222	uc002ieb.3	-15705	ENSG00000005102	MEOX1	mesenchyme homeobox 1
chr17	41771643	41772312	670	*	PEAK_000000006436	2.91668	Distal Intergenic	17	41717758	41739262	21505	2	4222	uc002ieb.3	-32381	ENSG00000005102	MEOX1	mesenchyme homeobox 1
chr17	41837185	41838323	1139	*	PEAK_000000000301	4.37155	Promoter (1-2kb)	17	41831099	41836156	5058	2	50964	uc002iec.1	-1029	ENSG00000167941	SOST	sclerostin
chr17	41843649	41844480	832	*	PEAK_000000006260	2.93414	3' UTR	17	41831099	41836156	5058	2	50964	uc002iec.1	-7493	ENSG00000167941	SOST	sclerostin
chr17	41923288	41924207	920	*	PEAK_000000000919	3.91129	Promoter (<=1kb)	17	41924516	41935128	10613	1	146894	uc002iel.2	-309	ENSG00000161649	CD300LG	CD300 molecule like family member g
chr17	41955665	41958412	2748	*	PEAK_000000008398	2.68649	Exon (uc002ien.1/4355, exon 9 of 12)	17	41952727	41977991	25265	2	4355	uc002ien.1	19579	ENSG00000108852	MPP2	membrane protein, palmitoylated 2
chr17	41987238	41987902	665	*	PEAK_000000004493	3.14598	Promoter (<=1kb)	17	41952727	41987068	34342	2	4355	uc010wip.1	-170	ENSG00000108852	MPP2	membrane protein, palmitoylated 2
chr17	42020650	42021906	1257	*	PEAK_000000001046	3.85693	Promoter (<=1kb)	17	42018172	42019833	1662	2	5539	uc002iep.3	-817	ENSG00000108849	PPY	pancreatic polypeptide
chr17	42072179	42072578	400	*	PEAK_000000008326	2.69517	Intron (uc002ieq.3/5697, intron 6 of 6)	17	42030107	42081837	51731	2	5697	uc002ieq.3	9259	ENSG00000131096	PYY	peptide YY
chr17	42175239	42176153	915	*	PEAK_000000004510	3.14427	Intron (uc002ifd.1/10014, intron 24 of 26)	17	42158939	42162723	3785	2	10014	uc002ifg.1	-12516	ENSG00000108840	HDAC5	histone deacetylase 5
chr17	42218866	42219530	665	*	PEAK_000000004374	3.16551	Promoter (<=1kb)	17	42219274	42239844	20571	1	78995	uc002ifi.2	0	ENSG00000125319	C17orf53	chromosome 17 open reading frame 53
chr17	42280966	42281614	649	*	PEAK_000000005390	3.03642	Downstream (<1kb)	17	42269173	42275529	6357	2	56970	uc002ifz.3	-5437	ENSG00000087152	ATXN7L3	ataxin 7 like 3
chr17	42287277	42288233	957	*	PEAK_000000001081	3.84201	Exon (uc002igc.3/7343, exon 12 of 20)	17	42286720	42295870	9151	2	7343	uc002ige.2	7637	ENSG00000108312	UBTF	upstream binding transcription factor, RNA polymerase I
chr17	42408533	42409125	593	*	PEAK_000000004224	3.18411	Distal Intergenic	17	42396993	42402217	5225	2	51629	uc002igm.2	-6316	ENSG00000013306	SLC25A39	solute carrier family 25 member 39
chr17	42422771	42423400	630	*	PEAK_000000004737	3.11685	Promoter (<=1kb)	17	42422491	42430470	7980	1	2896	uc002igp.1	280	ENSG00000030582	GRN	granulin
chr17	42427849	42429127	1279	*	PEAK_000000006188	2.94294	3' UTR	17	42422491	42430470	7980	1	2896	uc002igp.1	5358	ENSG00000030582	GRN	granulin
chr17	42432073	42433106	1034	*	PEAK_000000009679	2.45453	Exon (uc002igs.2/284069, exon 7 of 8)	17	42431101	42441235	10135	2	284069	uc002igs.2	8129	ENSG00000161682	FAM171A2	family with sequence similarity 171 member A2
chr17	42440854	42441624	771	*	PEAK_000000001373	3.73374	Promoter (<=1kb)	17	42431101	42441235	10135	2	284069	uc002igs.2	0	ENSG00000161682	FAM171A2	family with sequence similarity 171 member A2
chr17	42600382	42601024	643	*	PEAK_000000006893	2.86544	Distal Intergenic	17	42472645	42580957	108313	2	23131	uc002igw.2	-19425	ENSG00000186566	GPATCH8	G-patch domain containing 8
chr17	42610651	42611364	714	*	PEAK_000000002252	3.51179	Distal Intergenic	17	42634812	42638630	3819	1	2535	uc002igx.2	-23448	ENSG00000180340	FZD2	frizzled class receptor 2
chr17	42641867	42642835	969	*	PEAK_000000008760	2.63736	Distal Intergenic	17	42634812	42638630	3819	1	2535	uc002igx.2	7055	ENSG00000180340	FZD2	frizzled class receptor 2
chr17	42851630	42852759	1130	*	PEAK_000000001602	3.66757	Promoter (2-3kb)	17	42854840	42859214	4375	1	4185	uc002ihi.3	-2081	ENSG00000073670	ADAM11	ADAM metallopeptidase domain 11
chr17	42856197	42857157	961	*	PEAK_000000002381	3.48043	Promoter (1-2kb)	17	42854840	42859214	4375	1	4185	uc002ihi.3	1357	ENSG00000073670	ADAM11	ADAM metallopeptidase domain 11
chr17	42942465	42942872	408	*	PEAK_000000007463	2.80409	Intron (uc031rav.1/9343, intron 15 of 27)	17	42925270	42927848	2579	1	51751	uc002ihm.4	17195	ENSG00000131097	HIGD1B	HIG1 hypoxia inducible domain family member 1B
chr17	43099024	43099962	939	*	PEAK_000000002399	3.47613	Downstream (<1kb)	17	43100706	43112509	11804	2	79877	uc002ihx.2	12547	ENSG00000172992	DCAKD	dephospho-CoA kinase domain containing
chr17	43173423	43173997	575	*	PEAK_000000009436	2.51908	Exon (uc002ihz.3/4836, exon 5 of 12)	17	43180319	43181690	1372	1	4836	uc010dad.1	-6322	ENSG00000136448	NMT1	N-myristoyltransferase 1
chr17	43176360	43177192	833	*	PEAK_000000005856	2.97971	Exon (uc002ihz.3/4836, exon 8 of 12)	17	43180319	43181690	1372	1	4836	uc010dad.1	-3127	ENSG00000136448	NMT1	N-myristoyltransferase 1
chr17	43208994	43213286	4293	*	PEAK_000000001169	3.80912	Promoter (<=1kb)	17	43189008	43209891	20884	2	113026	uc002iib.3	0	ENSG00000161714	PLCD3	phospholipase C delta 3
chr17	43226530	43227188	659	*	PEAK_000000005380	3.03769	Promoter (1-2kb)	17	43224684	43229468	4785	1	10614	uc002iig.3	1846	ENSG00000186834	HEXIM1	hexamethylene bis-acetamide inducible 1
chr17	43274415	43275664	1250	*	PEAK_000000005258	3.05235	Distal Intergenic	17	43299292	43324683	25392	1	752	uc002iin.3	-23628	ENSG00000184922	FMNL1	formin like 1
chr17	43296072	43296755	684	*	PEAK_000000008596	2.66223	Promoter (2-3kb)	17	43299292	43324683	25392	1	752	uc002iin.3	-2537	ENSG00000184922	FMNL1	formin like 1
chr17	43312203	43313802	1600	*	PEAK_000000005235	3.05614	Promoter (1-2kb)	17	43310229	43311320	1092	1	752	uc002iip.1	1974	ENSG00000184922	FMNL1	formin like 1
chr17	43462679	43463699	1021	*	PEAK_000000001772	3.62017	Distal Intergenic	17	43471268	43483449	12182	2	201176	uc010dak.3	19750	ENSG00000159314	ARHGAP27	Rho GTPase activating protein 27
chr17	43471639	43472929	1291	*	PEAK_000000008298	2.69888	3' UTR	17	43471268	43483449	12182	2	201176	uc010dak.3	10520	ENSG00000159314	ARHGAP27	Rho GTPase activating protein 27
chr17	43505039	43506018	980	*	PEAK_000000001000	3.8753	Promoter (2-3kb)	17	43471268	43503012	31745	2	201176	uc002iix.3	-2027	ENSG00000159314	ARHGAP27	Rho GTPase activating protein 27
chr17	43528418	43528956	539	*	PEAK_000000008745	2.63857	Intron (uc002ija.3/9842, intron 5 of 11)	17	43530304	43537798	7495	2	9842	uc002ijc.3	8842	ENSG00000225190	PLEKHM1	pleckstrin homology and RUN domain containing M1
chr17	43531106	43531550	445	*	PEAK_000000003516	3.28305	Exon (uc002ija.3/9842, exon 7 of 12)	17	43530304	43537798	7495	2	9842	uc002ijc.3	6248	ENSG00000225190	PLEKHM1	pleckstrin homology and RUN domain containing M1
chr17	43669769	43670190	422	*	PEAK_000000002973	3.36758	Distal Intergenic	17	43677491	43679748	2258	2	644172	uc010wjw.1	9558	NA	LOC644172	mitogen-activated protein kinase 8 interacting protein 1 pseudogene
chr17	43717495	43718254	760	*	PEAK_000000004096	3.20384	Promoter (1-2kb)	17	43716341	43719671	3331	1	147081	uc002ijk.4	1154	ENSG00000204650	CRHR1-IT1	CRHR1 intronic transcript 1
chr17	43909587	43909999	413	*	PEAK_000000008754	2.63789	Promoter (2-3kb)	17	43906927	43913194	6268	1	1394	uc021tyu.1	2660	ENSG00000120088	CRHR1	corticotropin releasing hormone receptor 1
chr17	43929773	43930557	785	*	PEAK_000000006637	2.89443	Intron (uc010wjz.2/100128977, intron 1 of 1)	17	43922256	43924438	2183	1	162540	uc010wka.2	7517	ENSG00000185294	SPPL2C	signal peptide peptidase like 2C
chr17	43971507	43972068	562	*	PEAK_000000006149	2.94684	Promoter (<=1kb)	17	43971748	44105699	133952	1	4137	uc002ijr.4	0	ENSG00000186868	MAPT	microtubule associated protein tau
chr17	44026262	44026851	590	*	PEAK_000000009845	2.38408	Intron (uc002ijr.4/4137, intron 1 of 13)	17	44076616	44077060	445	1	246744	uc002ijy.2	-49765	ENSG00000256762	STH	saitohin
chr17	44079546	44080411	866	*	PEAK_000000000037	5.20616	Promoter (2-3kb)	17	44076616	44077060	445	1	246744	uc002ijy.2	2930	ENSG00000256762	STH	saitohin
chr17	44121562	44122045	484	*	PEAK_000000009141	2.57944	Promoter (2-3kb)	17	44107282	44119280	11999	2	284058	uc010wkb.2	-2282	ENSG00000120071	KANSL1	KAT8 regulatory NSL complex subunit 1
chr17	44270616	44272259	1644	*	PEAK_000000002571	3.44211	Promoter (<=1kb)	17	44270939	44274089	3151	1	644246	uc002ike.3	0	ENSG00000214401	KANSL1-AS1	KANSL1 antisense RNA 1
chr17	44290410	44291388	979	*	PEAK_000000009871	2.36563	Intron (uc010dav.3/284058, intron 14 of 15)	17	44107282	44302740	195459	2	284058	uc010dav.3	11352	ENSG00000120071	KANSL1	KAT8 regulatory NSL complex subunit 1
chr17	44912971	44913820	850	*	PEAK_000000005021	3.07976	Distal Intergenic	17	44928968	44954437	25470	1	7484	uc002ikw.1	-15148	ENSG00000158955	WNT9B	wingless-type MMTV integration site family member 9B
chr17	44918589	44920801	2213	*	PEAK_000000006080	2.9558	Distal Intergenic	17	44928968	44954437	25470	1	7484	uc002ikw.1	-8167	ENSG00000158955	WNT9B	wingless-type MMTV integration site family member 9B
chr17	44953432	44954010	579	*	PEAK_000000010015	2.15417	Exon (uc002ikw.1/7484, exon 4 of 4)	17	44928968	44954437	25470	1	7484	uc002ikw.1	24464	ENSG00000158955	WNT9B	wingless-type MMTV integration site family member 9B
chr17	45018206	45020452	2247	*	PEAK_000000006551	2.90295	3' UTR	17	45000486	45014205	13720	1	9570	uc002iky.3	17720	ENSG00000108433	GOSR2	golgi SNAP receptor complex member 2
chr17	45078265	45079072	808	*	PEAK_000000000230	4.48124	Intron (uc010wkh.1/9570, intron 7 of 8)	17	45055522	45056614	1093	2	388394	uc002ilb.3	-21651	ENSG00000179673	RPRML	reprimo-like
chr17	45306794	45307605	812	*	PEAK_000000000854	3.93875	Distal Intergenic	17	45286714	45301045	14332	1	4635	uc002ilh.3	20080	ENSG00000198336	MYL4	myosin light chain 4
chr17	45392776	45393603	828	*	PEAK_000000003014	3.36067	Intron (uc010wkr.1/3690, intron 14 of 17)	17	45401142	45452332	51191	1	124989	uc002ill.1	-7539	ENSG00000178852	EFCAB13	EF-hand calcium binding domain 13
chr17	45439377	45440128	752	*	PEAK_000000006831	2.87345	Intron (uc002ill.1/124989, intron 9 of 10)	17	45403592	45468946	65355	1	124989	uc010daz.1	35785	ENSG00000178852	EFCAB13	EF-hand calcium binding domain 13
chr17	45693237	45693662	426	*	PEAK_000000009434	2.5194	Intron (uc010wkt.2/9520, intron 20 of 23)	17	45680860	45697580	16721	1	9520	uc002ils.1	12377	ENSG00000141279	NPEPPS	aminopeptidase puromycin sensitive
chr17	45741277	45742194	918	*	PEAK_000000002925	3.37712	Exon (uc002ilt.2/3837, exon 8 of 22)	17	45734226	45761004	26779	1	3837	uc010wkx.1	7051	ENSG00000108424	KPNB1	karyopherin subunit beta 1
chr17	45775958	45776799	842	*	PEAK_000000004787	3.10974	Exon (uc002ilu.3/9755, exon 4 of 9)	17	45772630	45789429	16800	1	9755	uc002ilu.3	3328	ENSG00000198933	TBKBP1	TBK1 binding protein 1
chr17	45810346	45810762	417	*	PEAK_000000008199	2.71229	Promoter (<=1kb)	17	45810610	45823485	12876	1	30009	uc002ilv.1	0	ENSG00000073861	TBX21	T-box 21
chr17	45853566	45854420	855	*	PEAK_000000003772	3.24582	Distal Intergenic	17	45884733	45894367	9635	2	114881	uc002ilw.1	39947	ENSG00000006025	OSBPL7	oxysterol binding protein like 7
chr17	45879637	45880345	709	*	PEAK_000000004978	3.08782	Distal Intergenic	17	45884733	45894367	9635	2	114881	uc002ilw.1	14022	ENSG00000006025	OSBPL7	oxysterol binding protein like 7
chr17	45918390	45922488	4099	*	PEAK_000000004515	3.14387	Promoter (<=1kb)	17	45915047	45918699	3653	2	90507	uc002imd.3	0	ENSG00000141295	SCRN2	secernin 2
chr17	45967097	45968133	1037	*	PEAK_000000000937	3.90364	Distal Intergenic	17	45973516	46006323	32808	1	6668	uc002imk.3	-5383	ENSG00000167182	SP2	Sp2 transcription factor
chr17	46023657	46027016	3360	*	PEAK_000000007499	2.79797	3' UTR	17	46018889	46026674	7786	1	55163	uc002imo.3	4768	ENSG00000108439	PNPO	pyridoxamine 5'-phosphate oxidase
chr17	46047768	46048716	949	*	PEAK_000000000288	4.39487	Promoter (<=1kb)	17	46047894	46059152	11259	1	80279	uc010wlc.3	0	ENSG00000108465	CDK5RAP3	CDK5 regulatory subunit associated protein 3
chr17	46102024	46104372	2349	*	PEAK_000000002329	3.49278	3' UTR	17	46114527	46114613	87	2	406943	uc010wld.1	10241	NA	MIR152	microRNA 152
chr17	46152106	46153210	1105	*	PEAK_000000009630	2.46824	Exon (uc002ind.4/10951, exon 4 of 5)	17	46132072	46138907	6836	1	4779	uc010wlf.2	20034	ENSG00000082641	NFE2L1	nuclear factor, erythroid 2 like 1
chr17	46208414	46209104	691	*	PEAK_000000001627	3.66079	Downstream (1-2kb)	17	46188063	46200105	12043	1	29916	uc002inh.1	20351	ENSG00000002919	SNX11	sorting nexin 11
chr17	46293202	46293757	556	*	PEAK_000000009274	2.55337	Intron (uc002ini.1/8631, intron 9 of 12)	17	46233789	46233873	85	2	100302211	uc021tze.1	-59329	ENSG00000221739	MIR1203	microRNA 1203
chr17	46384898	46385557	660	*	PEAK_000000007347	2.8168	Intron (uc002ini.1/8631, intron 9 of 12)	17	46210802	46507594	296793	2	8631	uc002ini.1	122037	ENSG00000141293	SKAP1	src kinase associated phosphoprotein 1
chr17	46413290	46413788	499	*	PEAK_000000009770	2.42067	Intron (uc002ini.1/8631, intron 9 of 12)	17	46210802	46507594	296793	2	8631	uc002ini.1	93806	ENSG00000141293	SKAP1	src kinase associated phosphoprotein 1
chr17	46452015	46452767	753	*	PEAK_000000006148	2.94704	Intron (uc002ini.1/8631, intron 11 of 12)	17	46210802	46507594	296793	2	8631	uc002ini.1	54827	ENSG00000141293	SKAP1	src kinase associated phosphoprotein 1
chr17	46534278	46535182	905	*	PEAK_000000000043	5.15555	Distal Intergenic	17	46210802	46507594	296793	2	8631	uc002ini.1	-26684	ENSG00000141293	SKAP1	src kinase associated phosphoprotein 1
chr17	46662671	46663127	457	*	PEAK_000000008257	2.705	Promoter (2-3kb)	17	46626232	46659816	33585	2	3213	uc010wll.2	-2855	ENSG00000120093	HOXB3	homeobox B3
chr17	46671182	46671975	794	*	PEAK_000000003116	3.34248	Promoter (<=1kb)	17	46668619	46671103	2485	2	3215	uc002inr.3	-79	ENSG00000120075	HOXB5	homeobox B5
chr17	46679713	46680647	935	*	PEAK_000000002790	3.40337	Promoter (1-2kb)	17	46673099	46682334	9236	2	3216	uc002ins.1	1687	ENSG00000108511	HOXB6	homeobox B6
chr17	46695647	46696484	838	*	PEAK_000000004343	3.16905	Downstream (2-3kb)	17	46689708	46692301	2594	2	3218	uc002inw.3	-3346	ENSG00000120068	HOXB8	homeobox B8
chr17	46749072	46749477	406	*	PEAK_000000009693	2.45054	Distal Intergenic	17	46709852	46709921	70	2	406972	uc010wln.1	-39151	ENSG00000210741	MIR196A1	microRNA 196a-1
chr17	46755449	46756424	976	*	PEAK_000000000535	4.12789	Distal Intergenic	17	46799082	46799882	801	2	84366	uc002iny.3	43458	ENSG00000159182	PRAC1	prostate cancer susceptibility candidate 1
chr17	46801660	46802390	731	*	PEAK_000000006431	2.91712	Promoter (<=1kb)	17	46801770	46801837	68	2	100422978	uc021tzl.1	0	ENSG00000263602	MIR3185	microRNA 3185
chr17	46882094	46882749	656	*	PEAK_000000001267	3.76735	5' UTR	17	46839593	46871686	32094	2	284076	uc002iob.3	-10408	ENSG00000170703	TTLL6	tubulin tyrosine ligase like 6
chr17	46955390	46956934	1545	*	PEAK_000000001454	3.70825	Distal Intergenic	17	46970148	46973232	3085	1	516	uc002iog.3	-13214	ENSG00000159199	ATP5G1	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)
chr17	46961890	46962752	863	*	PEAK_000000002806	3.39935	Distal Intergenic	17	46970148	46973232	3085	1	516	uc002iog.3	-7396	ENSG00000159199	ATP5G1	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)
chr17	47109324	47110397	1074	*	PEAK_000000004915	3.09526	Exon (uc002iom.3/10642, exon 5 of 15)	17	47074774	47133507	58734	1	10642	uc002iom.3	34550	ENSG00000159217	IGF2BP1	insulin like growth factor 2 mRNA binding protein 1
chr17	47257476	47257986	511	*	PEAK_000000008863	2.62294	Distal Intergenic	17	47283596	47286743	3148	2	2793	uc002ioo.2	28757	ENSG00000167083	GNGT2	G protein subunit gamma transducin 2
chr17	47300104	47302390	2287	*	PEAK_000000006632	2.89495	3' UTR	17	47300732	47308128	7397	2	162466	uc002ios.2	5738	ENSG00000173868	PHOSPHO1	phosphatase, orphan 1
chr17	47304674	47305486	813	*	PEAK_000000004500	3.14516	Promoter (2-3kb)	17	47300732	47308128	7397	2	162466	uc002ios.2	2642	ENSG00000173868	PHOSPHO1	phosphatase, orphan 1
chr17	47368005	47368651	647	*	PEAK_000000008768	2.63662	3' UTR	17	47325605	47333811	8207	1	124871	uc002iot.2	42400	ENSG00000177369	FLJ40194	uncharacterized FLJ40194
chr17	47445621	47446020	400	*	PEAK_000000006865	2.86907	Distal Intergenic	17	47366568	47439835	73268	2	22834	uc002iow.3	-5786	ENSG00000198740	ZNF652	zinc finger protein 652
chr17	47472234	47472953	720	*	PEAK_000000004587	3.1362	Distal Intergenic	17	47481420	47492242	10823	2	5245	uc002iox.1	19289	ENSG00000167085	PHB	prohibitin
chr17	47485150	47486054	905	*	PEAK_000000000498	4.1608	Intron (uc002iox.1/5245, intron 2 of 6)	17	47481420	47492242	10823	2	5245	uc002iox.1	6188	ENSG00000167085	PHB	prohibitin
chr17	47573815	47574425	611	*	PEAK_000000009798	2.40765	Promoter (1-2kb)	17	47572655	47592382	19728	1	4804	uc002ioz.4	1160	ENSG00000064300	NGFR	nerve growth factor receptor
chr17	47633218	47635383	2166	*	PEAK_000000003796	3.24298	Distal Intergenic	17	47653298	47661171	7874	1	11248	uc002ipa.3	-17915	ENSG00000182575	NXPH3	neurexophilin 3
chr17	47644639	47648299	3661	*	PEAK_000000000173	4.58004	Distal Intergenic	17	47653298	47661171	7874	1	11248	uc002ipa.3	-4999	ENSG00000182575	NXPH3	neurexophilin 3
chr17	47652806	47653332	527	*	PEAK_000000006421	2.91783	Promoter (<=1kb)	17	47653298	47661171	7874	1	11248	uc002ipa.3	0	ENSG00000182575	NXPH3	neurexophilin 3
chr17	47772311	47773748	1438	*	PEAK_000000002529	3.44921	Distal Intergenic	17	47778690	47785282	6593	2	10237	uc002iph.1	11534	ENSG00000121073	SLC35B1	solute carrier family 35 member B1
chr17	47781174	47781684	511	*	PEAK_000000009939	2.31181	3' UTR	17	47778690	47785282	6593	2	10237	uc002iph.1	3598	ENSG00000121073	SLC35B1	solute carrier family 35 member B1
chr17	47785267	47786193	927	*	PEAK_000000001769	3.62094	Promoter (<=1kb)	17	47778690	47785282	6593	2	10237	uc002iph.1	0	ENSG00000121073	SLC35B1	solute carrier family 35 member B1
chr17	47929072	47929648	577	*	PEAK_000000009607	2.47396	Distal Intergenic	17	47915671	47925379	9709	2	255061	uc002ipo.1	-3693	ENSG00000176358	TAC4	tachykinin 4 (hemokinin)
chr17	47938284	47938768	485	*	PEAK_000000008021	2.73548	Distal Intergenic	17	47915671	47925379	9709	2	255061	uc002ipo.1	-12905	ENSG00000176358	TAC4	tachykinin 4 (hemokinin)
chr17	47957739	47958394	656	*	PEAK_000000002233	3.51461	Distal Intergenic	17	47915671	47925379	9709	2	255061	uc002ipo.1	-32360	ENSG00000176358	TAC4	tachykinin 4 (hemokinin)
chr17	48029593	48030255	663	*	PEAK_000000002378	3.48201	Distal Intergenic	17	48046562	48052323	5762	1	1748	uc002ipv.3	-16307	ENSG00000108813	DLX4	distal-less homeobox 4
chr17	48073313	48076085	2773	*	PEAK_000000003527	3.28209	Promoter (<=1kb)	17	48067369	48072588	5220	2	1747	uc002ipy.3	-725	ENSG00000064195	DLX3	distal-less homeobox 3
chr17	48103922	48105059	1138	*	PEAK_000000009000	2.60233	Distal Intergenic	17	48127713	48133103	5391	2	284080	uc021tzv.1	28044	ENSG00000246640	LOC284080	uncharacterized LOC284080
