seqnames	start	end	width	strand	V4	V5	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr15	76526987	76530200	3214	*	PEAK_000000004209	2.95851	Intron (uc002bbt.2/2108, intron 3 of 11)	15	76551630	76552493	864	2	7302	uc021sqv.1	22293	NA	TYRO3P	TYRO3P protein tyrosine kinase pseudogene
chr15	77265665	77266483	819	*	PEAK_000000004227	2.95675	Distal Intergenic	15	77287021	77329671	42651	1	9051	uc010bkt.1	-20538	ENSG00000140368	PSTPIP1	proline-serine-threonine phosphatase interacting protein 1
chr15	77478635	77480095	1461	*	PEAK_000000004223	2.95711	Intron (uc021sqy.1/79834, intron 4 of 7)	15	77447542	77474382	26841	2	79834	uc002bcn.2	-4253	ENSG00000173517	PEAK1	pseudopodium enriched atypical kinase 1
chr15	77835712	77836296	585	*	PEAK_000000002224	3.18928	Distal Intergenic	15	77905369	77924709	19341	2	84894	uc002bct.1	88413	ENSG00000169783	LINGO1	leucine rich repeat and Ig domain containing 1
chr15	78113674	78114073	400	*	PEAK_000000004052	2.97492	Distal Intergenic	15	78206559	78208143	1585	2	645752	uc010umq.1	94070	NA	LOC645752	golgin A6 family member A pseudogene
chr15	78202776	78203356	581	*	PEAK_000000000958	3.44055	Exon (uc021src.1/uc021src.1, exon 1 of 1)	15	78206559	78208143	1585	2	645752	uc010umq.1	4787	NA	LOC645752	golgin A6 family member A pseudogene
chr15	78251123	78252787	1665	*	PEAK_000000002987	3.0917	Distal Intergenic	15	78206559	78219188	12630	2	645752	uc010bky.2	-31935	NA	LOC645752	golgin A6 family member A pseudogene
chr15	78258387	78259612	1226	*	PEAK_000000000888	3.46119	Distal Intergenic	15	78285575	78286567	993	2	91450	uc010umr.3	26955	NA	LOC91450	uncharacterized LOC91450
chr15	78400369	78401089	721	*	PEAK_000000003508	3.03204	Intron (uc002bdb.2/10518, intron 2 of 5)	15	78384927	78396393	11467	1	646892	uc010blb.1	15442	ENSG00000183476	SH2D7	SH2 domain containing 7
chr15	78487948	78488856	909	*	PEAK_000000006988	2.74126	Intron (uc002bdh.3/23205, intron 12 of 13)	15	78452312	78462884	10573	1	3419	uc002bdg.3	35636	ENSG00000166411	IDH3A	isocitrate dehydrogenase 3 (NAD+) alpha
chr15	78715063	78715745	683	*	PEAK_000000006865	2.74931	Distal Intergenic	15	78730518	78766164	35647	1	3658	uc002bdq.3	-14773	ENSG00000136381	IREB2	iron responsive element binding protein 2
chr15	78731399	78733111	1713	*	PEAK_000000008834	2.61815	Promoter (<=1kb)	15	78730518	78766164	35647	1	3658	uc002bdq.3	881	ENSG00000136381	IREB2	iron responsive element binding protein 2
chr15	78832686	78833122	437	*	PEAK_000000003285	3.05491	Promoter (<=1kb)	15	78832747	78841563	8817	1	5685	uc002bdu.4	0	ENSG00000041357	PSMA4	proteasome subunit alpha 4
chr15	78910641	78911202	562	*	PEAK_000000003808	2.99817	Promoter (2-3kb)	15	78885395	78913637	28243	2	1136	uc002bea.3	2435	ENSG00000080644	CHRNA3	cholinergic receptor nicotinic alpha 3 subunit
chr15	78931061	78931594	534	*	PEAK_000000004403	2.93967	Promoter (1-2kb)	15	78916636	78933587	16952	2	1143	uc002bed.1	1993	ENSG00000117971	CHRNB4	cholinergic receptor nicotinic beta 4 subunit
chr15	79001676	79002610	935	*	PEAK_000000000766	3.50564	Distal Intergenic	15	79044379	79045734	1356	1	646938	uc002bei.3	-41769	ENSG00000238166	LOC646938	TBC1 domain family, member 2B pseudogene
chr15	79165911	79166768	858	*	PEAK_000000003260	3.05744	Promoter (<=1kb)	15	79165331	79190081	24751	1	10933	uc010une.3	580	ENSG00000185787	MORF4L1	mortality factor 4 like 1
chr15	79199098	79202460	3363	*	PEAK_000000002726	3.1222	Distal Intergenic	15	79165331	79190081	24751	1	10933	uc010une.3	33767	ENSG00000185787	MORF4L1	mortality factor 4 like 1
chr15	79475995	79477353	1359	*	PEAK_000000000404	3.67461	Distal Intergenic	15	79502130	79502213	84	1	406960	uc010uni.2	-24777	ENSG00000207695	MIR184	microRNA 184
chr15	79632153	79632727	575	*	PEAK_000000003459	3.03646	Intron (uc010unj.1/23423, intron 2 of 2)	15	79603491	79615189	11699	1	23423	uc002beu.3	28662	ENSG00000166557	TMED3	transmembrane p24 trafficking protein 3
chr15	79673335	79673928	594	*	PEAK_000000000606	3.56953	Intron (uc010unj.1/23423, intron 2 of 2)	15	79724858	79764642	39785	1	23251	uc002bew.1	-50930	ENSG00000169330	KIAA1024	KIAA1024
chr15	80144805	80148964	4160	*	PEAK_000000006415	2.7818	Intron (uc021srp.1/10588, intron 1 of 2)	15	80135889	80189339	53451	2	10588	uc021srp.1	40375	ENSG00000136371	MTHFS	5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)
chr15	80188910	80190499	1590	*	PEAK_000000008838	2.61788	Promoter (<=1kb)	15	80135889	80189339	53451	2	10588	uc021srp.1	0	ENSG00000136371	MTHFS	5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)
chr15	80285981	80287552	1572	*	PEAK_000000009213	2.58993	Distal Intergenic	15	80253232	80263643	10412	2	597	uc002bfc.4	-22338	ENSG00000140379	BCL2A1	BCL2 related protein A1
chr15	80747996	80748734	739	*	PEAK_000000001339	3.35059	Intron (uc002bfq.3/9915, intron 2 of 4)	15	80735305	80890277	154973	1	9915	uc002bfs.3	12691	ENSG00000172379	ARNT2	aryl hydrocarbon receptor nuclear translocator 2
chr15	81068276	81069366	1091	*	PEAK_000000006756	2.75669	Promoter (2-3kb)	15	81071712	81243999	172288	1	57214	uc002bfw.1	-2346	ENSG00000103888	CEMIP	cell migration inducing protein, hyaluronan binding
chr15	81398677	81400724	2048	*	PEAK_000000007247	2.72565	Intron (uc010blp.1/161502, intron 1 of 5)	15	81391749	81436161	44413	1	161502	uc010blp.1	6928	ENSG00000156206	CFAP161	cilia and flagella associated protein 161
chr15	81558008	81559293	1286	*	PEAK_000000007906	2.68067	Exon (uc002bgc.2/3603, exon 4 of 13)	15	81571158	81598886	27729	1	3603	uc002bgi.1	-11865	ENSG00000172349	IL16	interleukin 16
chr15	81566895	81568360	1466	*	PEAK_000000003823	2.99687	Promoter (2-3kb)	15	81571158	81598886	27729	1	3603	uc002bgi.1	-2798	ENSG00000172349	IL16	interleukin 16
chr15	81772798	81773464	667	*	PEAK_000000004961	2.88961	Distal Intergenic	15	81624760	81666418	41659	2	342125	uc010blr.1	-106380	ENSG00000188869	TMC3	transmembrane channel like 3
chr15	82490173	82490858	686	*	PEAK_000000002287	3.17968	Intron (uc002bgt.1/79631, intron 5 of 19)	15	82422561	82555104	132544	2	79631	uc002bgt.1	64246	ENSG00000140598	EFL1	elongation factor like GTPase 1
chr15	83668990	83669561	572	*	PEAK_000000007728	2.69363	Intron (uc010uon.2/123207, intron 1 of 3)	15	83657715	83680393	22679	2	123207	uc010uon.2	10832	ENSG00000169609	C15orf40	chromosome 15 open reading frame 40
chr15	83917034	83917849	816	*	PEAK_000000010696	2.42244	Distal Intergenic	15	83924655	83952066	27412	2	646	uc010uos.1	34217	ENSG00000169594	BNC1	basonuclin 1
chr15	84227918	84228517	600	*	PEAK_000000002539	3.14547	5' UTR	15	84322838	84531431	208594	1	57188	uc002bjy.1	-94321	ENSG00000156218	ADAMTSL3	ADAMTS like 3
chr15	85131201	85131759	559	*	PEAK_000000000170	3.93847	Distal Intergenic	15	85144249	85150116	5868	1	54993	uc002bkp.3	-12490	ENSG00000176371	ZSCAN2	zinc finger and SCAN domain containing 2
chr15	85141552	85142718	1167	*	PEAK_000000001688	3.27452	Promoter (1-2kb)	15	85144249	85150116	5868	1	54993	uc002bkp.3	-1531	ENSG00000176371	ZSCAN2	zinc finger and SCAN domain containing 2
chr15	85292678	85293335	658	*	PEAK_000000005812	2.82189	Promoter (<=1kb)	15	85291818	85349663	57846	1	9640	uc002bld.3	860	ENSG00000166716	ZNF592	zinc finger protein 592
chr15	85712056	85712578	523	*	PEAK_000000004971	2.88901	Distal Intergenic	15	85747907	85748518	612	2	642423	uc031qtk.1	35940	NA	LOC642423	golgin A2 pseudogene
chr15	85839802	85840267	466	*	PEAK_000000008082	2.67014	Distal Intergenic	15	85923847	86080227	156381	1	11214	uc002bls.4	-83580	ENSG00000170776	AKAP13	A-kinase anchoring protein 13
chr15	86029244	86030536	1293	*	PEAK_000000010667	2.42759	Intron (uc002bls.4/11214, intron 2 of 3)	15	86126145	86228104	101960	1	11214	uc010bne.1	-95609	ENSG00000170776	AKAP13	A-kinase anchoring protein 13
chr15	86158827	86160129	1303	*	PEAK_000000005716	2.8288	Intron (uc002blt.2/11214, intron 8 of 14)	15	86163181	86292589	129409	1	11214	uc031qtl.1	-3052	ENSG00000170776	AKAP13	A-kinase anchoring protein 13
chr15	86250268	86251306	1039	*	PEAK_000000003607	3.02078	Exon (uc002blu.2/11214, exon 18 of 37)	15	86220268	86292589	72322	1	11214	uc002blx.2	30000	ENSG00000170776	AKAP13	A-kinase anchoring protein 13
chr15	86273633	86274050	418	*	PEAK_000000009033	2.60333	Exon (uc002blu.2/11214, exon 30 of 37)	15	86313727	86313809	83	2	100302121	uc021stx.1	39759	ENSG00000221634	MIR1276	microRNA 1276
chr15	86382947	86384073	1127	*	PEAK_000000010063	2.50749	Distal Intergenic	15	86302559	86338189	35631	2	64410	uc002bly.3	-44758	ENSG00000183655	KLHL25	kelch like family member 25
chr15	86401838	86402571	734	*	PEAK_000000007473	2.71129	Distal Intergenic	15	86302559	86338189	35631	2	64410	uc002bly.3	-63649	ENSG00000183655	KLHL25	kelch like family member 25
chr15	88787507	88788052	546	*	PEAK_000000008099	2.66917	Intron (uc002bmh.2/4916, intron 15 of 15)	15	88795961	88814297	18337	1	283738	uc021sub.1	-7909	ENSG00000260305	NTRK3-AS1	NTRK3 antisense RNA 1
chr15	89167547	89168083	537	*	PEAK_000000001429	3.33028	Promoter (1-2kb)	15	89169377	89175512	6136	1	64782	uc010bnm.1	-1294	ENSG00000181026	AEN	apoptosis enhancing nuclease
chr15	89181791	89182479	689	*	PEAK_000000004534	2.92712	Promoter (<=1kb)	15	89182039	89198879	16841	1	3669	uc002bmv.1	0	ENSG00000172183	ISG20	interferon stimulated exonuclease gene 20kDa
chr15	89447640	89448429	790	*	PEAK_000000003189	3.06668	Intron (uc002bnf.4/4240, intron 3 of 7)	15	89441914	89455755	13842	2	4240	uc002bnf.4	7326	ENSG00000140545	MFGE8	milk fat globule-EGF factor 8 protein
chr15	90283350	90283764	415	*	PEAK_000000003597	3.02217	Intron (uc002boj.3/56964, intron 16 of 16)	15	90293098	90294540	1443	2	55897	uc002bol.3	10776	ENSG00000166823	MESP1	mesoderm posterior bHLH transcription factor 1
chr15	90418393	90418952	560	*	PEAK_000000007258	2.72459	Intron (uc002boq.4/10239, intron 3 of 5)	15	90373831	90437617	63787	2	10239	uc002boq.4	18665	ENSG00000157823	AP3S2	adaptor related protein complex 3 sigma 2 subunit
chr15	90905093	90905749	657	*	PEAK_000000008539	2.6394	Distal Intergenic	15	90895477	90904715	9239	1	342132	uc002bpk.4	9616	ENSG00000196391	ZNF774	zinc finger protein 774
chr15	91429249	91429785	537	*	PEAK_000000001656	3.28149	Promoter (<=1kb)	15	91428267	91439006	10740	1	2242	uc002bpx.3	982	ENSG00000182511	FES	FES proto-oncogene, tyrosine kinase
chr15	91474772	91477834	3063	*	PEAK_000000001990	3.22241	Promoter (<=1kb)	15	91474155	91475774	1620	2	374659	uc002bqe.4	0	ENSG00000184508	HDDC3	HD domain containing 3
chr15	91846137	91846609	473	*	PEAK_000000008517	2.64076	Distal Intergenic	15	91643182	91811835	168654	1	9899	uc002bqt.3	202955	ENSG00000185518	SV2B	synaptic vesicle glycoprotein 2B
chr15	93340178	93340832	655	*	PEAK_000000003514	3.03169	Promoter (1-2kb)	15	93338714	93340338	1625	1	728619	uc021svm.2	1464	NA	ASB9P1	ankyrin repeat and SOCS box containing 9 pseudogene 1
chr15	93428198	93428795	598	*	PEAK_000000006120	2.80192	Promoter (<=1kb)	15	93429399	93488095	58697	1	1106	uc002bsm.2	-604	ENSG00000173575	CHD2	chromodomain helicase DNA binding protein 2
chr15	93446381	93447707	1327	*	PEAK_000000004906	2.89461	Promoter (<=1kb)	15	93447629	93447705	77	1	100422995	uc021svr.1	0	ENSG00000264173	MIR3175	microRNA 3175
chr15	98452324	98453083	760	*	PEAK_000000006892	2.74787	Distal Intergenic	15	98462784	98517068	54285	1	91947	uc002bui.4	-9701	ENSG00000140450	ARRDC4	arrestin domain containing 4
chr15	98719479	98721557	2079	*	PEAK_000000004810	2.90219	Distal Intergenic	15	98503933	98517068	13136	1	91947	uc010bom.3	215546	ENSG00000140450	ARRDC4	arrestin domain containing 4
chr15	99201987	99202926	940	*	PEAK_000000004228	2.95671	Intron (uc010urq.2/3480, intron 1 of 10)	15	99192761	99465671	272911	1	3480	uc010urq.2	9226	ENSG00000140443	IGF1R	insulin like growth factor 1 receptor
chr15	100244358	100245391	1034	*	PEAK_000000003328	3.04968	Intron (uc002bve.3/4205, intron 9 of 11)	15	100267612	100273544	5933	2	145748	uc002bvk.3	28153	ENSG00000183060	LYSMD4	LysM domain containing 4
chr15	101167874	101168340	467	*	PEAK_000000002201	3.1945	Intron (uc002bwj.3/140460, intron 4 of 4)	15	101142755	101170414	27660	1	140460	uc002bwj.3	25119	ENSG00000183475	ASB7	ankyrin repeat and SOCS box containing 7
chr15	101413355	101413791	437	*	PEAK_000000003562	3.02582	Distal Intergenic	15	101420009	101456830	36822	1	220	uc002bwn.4	-6218	ENSG00000184254	ALDH1A3	aldehyde dehydrogenase 1 family member A3
chr15	101546961	101549118	2158	*	PEAK_000000002315	3.17641	Exon (uc002bwr.3/79705, exon 7 of 34)	15	101593428	101610317	16890	1	79705	uc002bws.3	-44310	ENSG00000154237	LRRK1	leucine-rich repeat kinase 1
chr15	101798674	101799500	827	*	PEAK_000000007639	2.69934	Distal Intergenic	15	101715928	101792137	76210	2	22856	uc021sxt.1	-6537	ENSG00000131873	CHSY1	chondroitin sulfate synthase 1
chr15	102181608	102182084	477	*	PEAK_000000006323	2.78692	3' UTR	15	102182049	102190895	8847	2	80213	uc002bxh.3	8811	ENSG00000184277	TM2D3	TM2 domain containing 3
chr16	115325	115841	517	*	PEAK_000000001958	3.22739	Intron (uc002cfl.4/64285, intron 17 of 17)	16	108058	122629	14572	2	64285	uc002cfl.4	6788	ENSG00000007384	RHBDF1	rhomboid 5 homolog 1 (Drosophila)
chr16	146814	147451	638	*	PEAK_000000003242	3.05997	Intron (uc010uua.1/8131, intron 6 of 12)	16	128169	133681	5513	1	4350	uc010bqp.3	18645	ENSG00000103152	MPG	N-methylpurine DNA glycosylase
chr16	156887	157368	482	*	PEAK_000000006409	2.78225	Intron (uc010uua.1/8131, intron 8 of 12)	16	128169	133681	5513	1	4350	uc010bqp.3	28718	ENSG00000103152	MPG	N-methylpurine DNA glycosylase
chr16	231370	231829	460	*	PEAK_000000007071	2.73542	Promoter (1-2kb)	16	230333	231178	846	1	3049	uc002cfz.3	1037	ENSG00000086506	HBQ1	hemoglobin subunit theta 1
chr16	441813	442352	540	*	PEAK_000000001043	3.41787	Exon (uc002cgw.1/100134368, exon 3 of 3)	16	446725	449480	2756	1	4833	uc021szp.1	-4373	ENSG00000103202	NME4	NME/NM23 nucleoside diphosphate kinase 4
chr16	1392373	1393097	725	*	PEAK_000000006915	2.74647	3' UTR	16	1386198	1399442	13245	1	8938	uc010uvc.1	6175	ENSG00000007516	BAIAP3	BAI1 associated protein 3
chr16	1755770	1757902	2133	*	PEAK_000000002609	3.13661	Promoter (<=1kb)	16	1756221	1797070	40850	1	23162	uc002cmi.1	0	ENSG00000138834	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3
chr16	1772522	1774138	1617	*	PEAK_000000005291	2.862	Intron (uc002cmi.1/23162, intron 1 of 4)	16	1784986	1785067	82	1	100423012	uc021tai.1	-10848	ENSG00000265820	MIR3177	microRNA 3177
chr16	2072897	2073632	736	*	PEAK_000000000394	3.6815	Intron (uc021tak.1/uc021tak.1, intron 1 of 1)	16	2076869	2089027	12159	1	9351	uc002coi.3	-3237	ENSG00000065054	SLC9A3R2	SLC9A3 regulator 2
chr16	2203360	2205533	2174	*	PEAK_000000002869	3.10514	Promoter (<=1kb)	16	2205024	2205106	83	2	26788	uc002cov.1	0	ENSG00000206630	SNORD60	small nucleolar RNA, C/D box 60
chr16	2390708	2391216	509	*	PEAK_000000001621	3.28678	Promoter (<=1kb)	16	2325879	2390747	64869	2	21	uc002cpy.1	0	ENSG00000167972	ABCA3	ATP binding cassette subfamily A member 3
chr16	2551117	2551566	450	*	PEAK_000000003435	3.03874	Promoter (2-3kb)	16	2548239	2555734	7496	1	57465	uc010bsm.3	2878	ENSG00000162065	TBC1D24	TBC1 domain family member 24
chr16	2719939	2720555	617	*	PEAK_000000001037	3.41918	Promoter (2-3kb)	16	2708390	2723440	15051	2	100507321	uc010bsr.2	2885	NA	ERVK13-1	endogenous retrovirus group K13 member 1
chr16	2953975	2954587	613	*	PEAK_000000003455	3.0367	Distal Intergenic	16	2961980	2990158	28179	1	84256	uc002csb.3	-7393	ENSG00000059122	FLYWCH1	FLYWCH-type zinc finger 1
chr16	2976675	2977563	889	*	PEAK_000000000145	3.98592	Intron (uc002csb.3/84256, intron 2 of 8)	16	2983131	3001209	18079	1	84256	uc010bsv.3	-5568	ENSG00000059122	FLYWCH1	FLYWCH-type zinc finger 1
chr16	3109108	3109507	400	*	PEAK_000000001460	3.32247	3' UTR	16	3115313	3119668	4356	1	9235	uc002ctk.3	-5806	ENSG00000008517	IL32	interleukin 32
chr16	3151066	3153184	2119	*	PEAK_000000003370	3.0455	Promoter (1-2kb)	16	3138895	3149293	10399	2	84891	uc002cty.1	-1773	ENSG00000130182	ZSCAN10	zinc finger and SCAN domain containing 10
chr16	3179455	3180066	612	*	PEAK_000000010125	2.50085	Exon (uc002cuc.3/uc002cuc.3, exon 2 of 2)	16	3185057	3192805	7749	1	7760	uc002cud.3	-4991	ENSG00000085644	ZNF213	zinc finger protein 213
chr16	3740237	3740983	747	*	PEAK_000000000021	4.45938	Exon (uc002cvt.4/10131, exon 2 of 18)	16	3708038	3728305	20268	2	10131	uc002cvs.3	-11932	ENSG00000126602	TRAP1	TNF receptor-associated protein 1
chr16	3989205	3989944	740	*	PEAK_000000002459	3.15532	Distal Intergenic	16	3775056	3930121	155066	2	1387	uc002cvv.3	-59084	ENSG00000005339	CREBBP	CREB binding protein
chr16	4303722	4304555	834	*	PEAK_000000000027	4.38173	Promoter (<=1kb)	16	4295826	4303790	7965	2	100507501	uc002cwa.1	0	ENSG00000262468	LINC01569	long intergenic non-protein coding RNA 1569
chr16	4408923	4409400	478	*	PEAK_000000006897	2.74747	Exon (uc002cwe.3/100529144, exon 20 of 28)	16	4390252	4401373	11122	2	51025	uc002cwd.3	-7550	ENSG00000217930	PAM16	presequence translocase-associated motor 16 homolog (S. cerevisiae)
chr16	4553507	4556810	3304	*	PEAK_000000005967	2.81138	5' UTR	16	4545859	4560348	14490	1	3163	uc002cwt.3	7648	ENSG00000103415	HMOX2	heme oxygenase 2
chr16	4673860	4674789	930	*	PEAK_000000004012	2.97826	Promoter (<=1kb)	16	4674825	4740975	66151	1	23295	uc002cwz.3	-36	ENSG00000102858	MGRN1	mahogunin ring finger 1, E3 ubiquitin protein ligase
chr16	6693199	6693640	442	*	PEAK_000000003356	3.04726	Intron (uc002cyr.1/54715, intron 2 of 11)	16	6823810	7763340	939531	1	54715	uc010uyb.1	-130170	ENSG00000078328	RBFOX1	RNA binding protein, fox-1 homolog (C. elegans) 1
chr16	6733130	6734267	1138	*	PEAK_000000005140	2.87456	Intron (uc002cyr.1/54715, intron 3 of 11)	16	6823810	7763340	939531	1	54715	uc010uyb.1	-89543	ENSG00000078328	RBFOX1	RNA binding protein, fox-1 homolog (C. elegans) 1
chr16	8617169	8618638	1470	*	PEAK_000000001301	3.35836	Downstream (<1kb)	16	8619502	8622226	2725	2	283953	uc010uyd.2	3588	ENSG00000232258	TMEM114	transmembrane protein 114
chr16	8999169	8999592	424	*	PEAK_000000007178	2.73009	Exon (uc002czk.2/7874, exon 14 of 31)	16	8985951	9030543	44593	2	7874	uc002czk.2	30951	ENSG00000187555	USP7	ubiquitin specific peptidase 7 (herpes virus-associated)
chr16	9232961	9233665	705	*	PEAK_000000006278	2.78978	Distal Intergenic	16	9185537	9213555	28019	1	29035	uc002czm.3	47424	ENSG00000182831	C16orf72	chromosome 16 open reading frame 72
chr16	9741522	9742343	822	*	PEAK_000000008540	2.63937	Distal Intergenic	16	9856532	10064652	208121	2	2903	uc010uyn.2	322309	ENSG00000183454	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
chr16	10350485	10351401	917	*	PEAK_000000000352	3.70443	Distal Intergenic	16	9847265	10276611	429347	2	2903	uc010uym.2	-73874	ENSG00000183454	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
chr16	10603312	10603911	600	*	PEAK_000000000326	3.73483	Distal Intergenic	16	10622279	10674539	52261	2	2013	uc002czx.3	70628	ENSG00000213853	EMP2	epithelial membrane protein 2
chr16	10608340	10609018	679	*	PEAK_000000003810	2.99799	Distal Intergenic	16	10622279	10674539	52261	2	2013	uc002czx.3	65521	ENSG00000213853	EMP2	epithelial membrane protein 2
chr16	10615373	10615932	560	*	PEAK_000000010346	2.47226	Distal Intergenic	16	10622279	10674539	52261	2	2013	uc002czx.3	58607	ENSG00000213853	EMP2	epithelial membrane protein 2
chr16	10830936	10831705	770	*	PEAK_000000002542	3.14508	Distal Intergenic	16	10837698	10855773	18076	1	4682	uc010bum.1	-5993	ENSG00000103274	NUBP1	nucleotide binding protein 1
chr16	11043031	11043696	666	*	PEAK_000000005067	2.88039	Intron (uc002dan.4/23274, intron 1 of 20)	16	11038345	11220201	181857	1	23274	uc002dan.4	4686	ENSG00000038532	CLEC16A	C-type lectin domain family 16 member A
chr16	11046491	11048797	2307	*	PEAK_000000001097	3.4034	Intron (uc002dan.4/23274, intron 1 of 20)	16	11038345	11220201	181857	1	23274	uc002dan.4	8146	ENSG00000038532	CLEC16A	C-type lectin domain family 16 member A
chr16	11057338	11058300	963	*	PEAK_000000004128	2.96689	Intron (uc002dan.4/23274, intron 3 of 20)	16	11038345	11220201	181857	1	23274	uc002dan.4	18993	ENSG00000038532	CLEC16A	C-type lectin domain family 16 member A
chr16	11318756	11319281	526	*	PEAK_000000010201	2.49094	Distal Intergenic	16	11343506	11445617	102112	1	116028	uc002daq.1	-24225	ENSG00000175643	RMI2	RecQ mediated genome instability 2
chr16	11349543	11351315	1773	*	PEAK_000000008447	2.64514	Promoter (<=1kb)	16	11348274	11350039	1766	2	8651	uc002dar.1	0	ENSG00000185338	SOCS1	suppressor of cytokine signaling 1
chr16	11391084	11391556	473	*	PEAK_000000008924	2.61214	Intron (uc002daq.1/116028, intron 2 of 4)	16	11374693	11375192	500	2	5619	uc002dav.3	-15892	ENSG00000175646	PRM1	protamine 1
chr16	11489704	11490290	587	*	PEAK_000000005626	2.83554	Distal Intergenic	16	11439311	11445617	6307	1	116028	uc002daw.1	50393	ENSG00000175643	RMI2	RecQ mediated genome instability 2
chr16	11499378	11501304	1927	*	PEAK_000000008896	2.61444	Distal Intergenic	16	11439311	11445617	6307	1	116028	uc002daw.1	60067	ENSG00000175643	RMI2	RecQ mediated genome instability 2
chr16	11626061	11626718	658	*	PEAK_000000006435	2.7801	Distal Intergenic	16	11641578	11680229	38652	2	9516	uc002daz.3	53511	ENSG00000189067	LITAF	lipopolysaccharide-induced TNF factor
chr16	11808619	11810248	1630	*	PEAK_000000004862	2.89828	Intron (uc002dbg.1/51061, intron 7 of 11)	16	11772943	11836648	63706	2	51061	uc002dbg.1	26400	ENSG00000153066	TXNDC11	thioredoxin domain containing 11
chr16	11835096	11836966	1871	*	PEAK_000000007566	2.70338	Promoter (<=1kb)	16	11772943	11836648	63706	2	51061	uc002dbg.1	0	ENSG00000153066	TXNDC11	thioredoxin domain containing 11
chr16	12161587	12162028	442	*	PEAK_000000008165	2.66462	Intron (uc002dby.5/92017, intron 9 of 20)	16	12154667	12293540	138874	1	92017	uc010uyx.1	6920	ENSG00000048471	SNX29	sorting nexin 29
chr16	12187936	12189387	1452	*	PEAK_000000008898	2.61438	Intron (uc002dby.5/92017, intron 11 of 20)	16	12154667	12293540	138874	1	92017	uc010uyx.1	33269	ENSG00000048471	SNX29	sorting nexin 29
chr16	12217234	12218819	1586	*	PEAK_000000009336	2.57841	Intron (uc002dby.5/92017, intron 11 of 20)	16	12154667	12293540	138874	1	92017	uc010uyx.1	62567	ENSG00000048471	SNX29	sorting nexin 29
chr16	12667570	12668130	561	*	PEAK_000000007339	2.71926	3' UTR	16	12814178	12814228	51	1	100616195	uc021tdb.1	-146048	ENSG00000264733	MIR4718	microRNA 4718
chr16	12913309	12913977	669	*	PEAK_000000002569	3.14156	Distal Intergenic	16	12753656	12897744	144089	2	55313	uc002dca.4	-15565	ENSG00000103381	CPPED1	calcineurin-like phosphoesterase domain containing 1
chr16	12989954	12990884	931	*	PEAK_000000005130	2.87539	Distal Intergenic	16	12995477	13005507	10031	1	729993	uc002dcd.2	-4593	ENSG00000237515	SHISA9	shisa family member 9
chr16	13959997	13961194	1198	*	PEAK_000000007646	2.69904	Distal Intergenic	16	14014014	14027104	13091	1	2072	uc010bva.3	-52820	ENSG00000175595	ERCC4	excision repair cross-complementation group 4
chr16	14012404	14014138	1735	*	PEAK_000000000463	3.63249	Promoter (<=1kb)	16	14014014	14027104	13091	1	2072	uc010bva.3	0	ENSG00000175595	ERCC4	excision repair cross-complementation group 4
chr16	14621615	14623295	1681	*	PEAK_000000007308	2.72139	Intron (uc010uzc.2/5073, intron 3 of 23)	16	14529557	14724128	194572	2	5073	uc010uzc.2	100833	ENSG00000140694	PARN	poly(A)-specific ribonuclease
chr16	15560642	15561354	713	*	PEAK_000000008433	2.64541	Intron (uc002ddo.3/89927, intron 1 of 5)	16	15528325	15682116	153792	1	89927	uc002ddo.3	32317	ENSG00000166780	C16orf45	chromosome 16 open reading frame 45
chr16	15735408	15736761	1354	*	PEAK_000000006407	2.78246	Promoter (<=1kb)	16	15688226	15737023	48798	2	9665	uc002ddr.3	262	ENSG00000166783	KIAA0430	KIAA0430
chr16	16103092	16103491	400	*	PEAK_000000005142	2.87448	Promoter (<=1kb)	16	16103633	16236930	133298	1	4363	uc002del.4	-142	ENSG00000103222	ABCC1	ATP binding cassette subfamily C member 1
chr16	16221304	16222042	739	*	PEAK_000000002733	3.12149	Intron (uc010bvi.3/4363, intron 26 of 30)	16	16208623	16225792	17170	1	4363	uc021tds.1	12681	ENSG00000103222	ABCC1	ATP binding cassette subfamily C member 1
chr16	16954414	16955238	825	*	PEAK_000000006697	2.7607	Distal Intergenic	16	16427504	16444465	16962	1	339044	uc002dew.4	526910	NA	PKD1P1	polycystin 1, transient receptor potential channel interacting pseudogene 1
chr16	17469820	17471919	2100	*	PEAK_000000003897	2.98931	Intron (uc002dfa.3/64131, intron 11 of 11)	16	17196181	17564738	368558	2	64131	uc002dfa.3	92819	ENSG00000103489	XYLT1	xylosyltransferase I
chr16	17554006	17555964	1959	*	PEAK_000000009155	2.59498	Intron (uc002dfa.3/64131, intron 11 of 11)	16	17196181	17564738	368558	2	64131	uc002dfa.3	8774	ENSG00000103489	XYLT1	xylosyltransferase I
